gene set	gene
carbamoyl-phosphate synthase (glutamine-hydrolysing)	AC5u0009GL001530
choline transport in/out via proton symport	AC5u0009GL000918
choline transport via ABC system	AC5u0009GL000914
choline transport via ABC system	AC5u0009GL000915
choline transport via ABC system	AC5u0009GL000916
choline transport via ABC system	AC5u0009GL002083
choloylglycine hydrolase	AC5u0009GL000416
cob(I)alamin adenosyltransferase	AC5u0009GL001903
cob(I)alamin adenosyltransferase	AC5u0009GL001915
cobalt transport in/out via permease (no H+)	AC5u0009GL001488
cobalt-precorrin 5A hydrolase	AC5u0009GL001894
cobalt-precorrin-5B (C1)-methyltransferase	AC5u0009GL001898
cobalt-precorrin-6B (C15)-methyltransferase / cobalt-precorrin-7 (C5)-methyltransferase	AC5u0009GL001896
cobalt-precorrin-6B (C15)-methyltransferase / cobalt-precorrin-7 (C5)-methyltransferase	AC5u0009GL001897
cyclic pyranopterin monophosphate synthase	AC5u0009GL001950
cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	AC5u0009GL002111
cyclopropane fatty acid synthase (n18:0)	AC5u0009GL000910
cystathionine beta-lyase	AC5u0009GL000726
cystathionine beta-lyase	AC5u0009GL000727
cystathionine g-lyase	AC5u0009GL000726
cystathionine gamma/beta-lyase	AC5u0009GL000726
cysteine synthase	AC5u0009GL001444
cysteine synthase	AC5u0009GL002043
cytidine deaminase	AC5u0009GL001387
cytidine kinase (ATP)	AC5u0009GL000071
cytidine kinase (GTP)	AC5u0009GL000071
cytidine kinase (ITP)	AC5u0009GL000071
cytidylate kinase (CMP)	AC5u0009GL001574
cytidylate kinase (dCMP)	AC5u0009GL001574
dTDP-4-dehydrorhamnose 3,5-epimerase	AC5u0009GL001416
dTDP-4-dehydrorhamnose reductase	AC5u0009GL001414
dTDPglucose 4,6-dehydratase	AC5u0009GL001415
dTMP kinase	AC5u0009GL000763
dUTP diphosphatase	AC5u0009GL000733
deoxyadenosine kinase	AC5u0009GL001054
deoxyadenosine kinase	AC5u0009GL001221
deoxycytidine deaminase	AC5u0009GL001387
deoxyguanosine kinase	AC5u0009GL001054
deoxyguanosine kinase	AC5u0009GL001221
deoxyinosine kinase	AC5u0009GL001054
deoxyinosine kinase	AC5u0009GL001221
deoxyribose transport in via proton symporter	AC5u0009GL000984
deoxyribose-phosphate aldolase	AC5u0009GL000557
deoxyribose-phosphate aldolase	AC5u0009GL001508
deoxyuridine kinase (ATP:Deoxyuridine)	AC5u0009GL000120
dephospho-CoA kinase	AC5u0009GL000820
dephospho-CoA kinase	AC5u0009GL001095
diaminohydroxyphosphoribosylaminopyrimidine deaminase	AC5u0009GL001777
diaminopimelate decarboxylase	AC5u0009GL001356
diaminopimelate epimerase	AC5u0009GL001354
dihydoorotic acid dehydrogenase (NAD)	AC5u0009GL001495
dihydrodipicolinate reductase (NADPH)	AC5u0009GL001360
dihydrodipicolinate synthase	AC5u0009GL001359
dihydrofolate reductase	AC5u0009GL001566
dihydrofolate synthase	AC5u0009GL000674
dihydrofolate synthase	AC5u0009GL000849
dihydrofolate synthase	AC5u0009GL001065
dihydrofolate synthase	AC5u0009GL001066
dihydrofolate synthase	AC5u0009GL002122
dihydrolipoamide dehydrogenase	AC5u0009GL001377
dihydroneopterin aldolase	AC5u0009GL001062
dihydroorotase	AC5u0009GL001496
dihydropteroate synthase	AC5u0009GL000847
dihydropteroate synthase	AC5u0009GL001068
dihydrouracil dehydrogenase (NADP)	AC5u0009GL001033
dihydrouracil dehydrogenase (NADP)	AC5u0009GL001034
dimethylallyltranstransferase	AC5u0009GL000033
dimethylallyltranstransferase	AC5u0009GL002178
diphosphomevalonate decarboxylase	AC5u0009GL001738
enolase	AC5u0009GL001872
exopolyphosphatase	AC5u0009GL000600
exopolyphosphatase	AC5u0009GL000769
exopolyphosphatase	AC5u0009GL000771
farnesyltranstransferase	AC5u0009GL000033
farnesyltranstransferase	AC5u0009GL002178
fatty-acyl-ACP hydrolase	AC5u0009GL000768
flavin reductase	AC5u0009GL001307
flavin reductase	AC5u0009GL001308
formate-tetrahydrofolate ligase	AC5u0009GL000908
formylmethionine deformylase	AC5u0009GL000080
formylmethionine deformylase	AC5u0009GL001373
fructokinase	AC5u0009GL001746
fructose-bisphosphate aldolase	AC5u0009GL000360
fumarase	AC5u0009GL001118
fumarate reductase	AC5u0009GL001117
galactokinase	AC5u0009GL002028
galactose transport in/out via proton symport	AC5u0009GL002019
galactose-1-phosphate uridylyltransferase	AC5u0009GL002027
gammaglutamyl-gamma-aminobutyrate hydrolase	AC5u0009GL000400
geranyltranstransferase	AC5u0009GL000033
geranyltranstransferase	AC5u0009GL002178
glucokinase	AC5u0009GL000061
gluconokinase	AC5u0009GL001543
gluconokinase	AC5u0009GL001789
gluconokinase	AC5u0009GL001859
glucosamine-1-phosphate N-acetyltransferase	AC5u0009GL000584
glucosamine-6-phosphate deaminase	AC5u0009GL001275
glucose 6-phosphate dehydrogenase	AC5u0009GL002016
glucose-1-phosphate phosphodismutase	AC5u0009GL000407
glucose-1-phosphate thymidylyltransferase	AC5u0009GL001424
glucose-1-phosphate thymidylyltransferase	AC5u0009GL001417
glucose-6-phosphate isomerase	AC5u0009GL000149
glutamate 5-kinase	AC5u0009GL000778
glutamate decarboxylase	AC5u0009GL000688
glutamate decarboxylase	AC5u0009GL000689
glutamate racemase	AC5u0009GL000643
glutamate racemase	AC5u0009GL002153
glutamate-1-semialdehyde aminotransferase	AC5u0009GL001879
glutamate-5-semialdehyde dehydrogenase	AC5u0009GL000777
glutamate-cysteine ligase	AC5u0009GL000401
glutamate-cysteine ligase	AC5u0009GL001171
glutaminase	AC5u0009GL000367
glutamine phosphoribosyldiphosphate amidotransferase	AC5u0009GL000893
glutamine synthetase	AC5u0009GL000057
glutamine-fructose-6-phosphate transaminase	AC5u0009GL000988
glutamyl-tRNA reductase	AC5u0009GL001882
glutamyl-tRNA(Gln):L-glutamine amido-ligase (ADP-forming)	AC5u0009GL000329
glutamyl-tRNA(Gln):L-glutamine amido-ligase (ADP-forming)	AC5u0009GL000330
glutamyl-tRNA(Gln):L-glutamine amido-ligase (ADP-forming)	AC5u0009GL000331
glutathione synthase	AC5u0009GL000401
glutathione-disulfide reductase	AC5u0009GL000277
glyceraldehyde-3-phosphate dehydrogenase (NAD)	AC5u0009GL001869
glycerate 2-kinase	AC5u0009GL001365
glycerate kinase	AC5u0009GL001365
glycerol dehydratase	AC5u0009GL001922
glycerol dehydratase	AC5u0009GL001923
glycerol dehydratase	AC5u0009GL001924
glycerol dehydratase	AC5u0009GL001925
glycerol dehydratase	AC5u0009GL001926
glycerol kinase	AC5u0009GL001478
glycerol transport in/out via diffusion reversible	AC5u0009GL001930
glycerol-3-phosphate acyltransferase PlsX	AC5u0009GL000013
glycerol-3-phosphate acyltransferase PlsX	AC5u0009GL001555
glycerol-3-phosphate cytidylyltransferase	AC5u0009GL000196
glycerol-3-phosphate dehydrogenase (NAD)	AC5u0009GL000793
glycine betaine transport via ABC system	AC5u0009GL000914
glycine betaine transport via ABC system	AC5u0009GL000915
glycine betaine transport via ABC system	AC5u0009GL000916
glycine betaine transport via ABC system	AC5u0009GL002083
glycine hydroxymethyltransferase	AC5u0009GL000116
guanine phosphoribosyltransferase	AC5u0009GL000386
guanine phosphoribosyltransferase	AC5u0009GL001821
guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase	AC5u0009GL000600
guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase	AC5u0009GL000769
guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase	AC5u0009GL000771
guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	AC5u0009GL000169
guanylate kinase (GMP:ATP)	AC5u0009GL000028
histidinol-phosphatase (PHP family)	AC5u0009GL000423
homoserine dehydrogenase (NADPH)	AC5u0009GL000902
hydrogen selenide:NADP+ oxidoreductase	AC5u0009GL000798
hydrogen selenide:NADP+ oxidoreductase	AC5u0009GL000835
hydrogen selenide:NADP+ oxidoreductase	AC5u0009GL001080
hydrogen selenide:NADP+ oxidoreductase	AC5u0009GL001474
hydroxyethylthiazole kinase	AC5u0009GL000269
hydroxymethylbilane synthase	AC5u0009GL001881
hydroxymethylpyrimidine kinase (ATP)	AC5u0009GL000270
hydroxymethylpyrimidine kinase (ATP)	AC5u0009GL000843
hydroxymethylpyrimidine kinase (ATP)	AC5u0009GL001072
hypothetical enzyme	AC5u0009GL000581
hypothetical enzyme	AC5u0009GL000992
hypoxanthine phosphoribosyltransferase (Hypoxanthine)	AC5u0009GL000386
hypoxanthine phosphoribosyltransferase (Hypoxanthine)	AC5u0009GL001821
inorganic diphosphatase	AC5u0009GL001551
isocitrate dehydrogenase (NADP)	AC5u0009GL001348
isopentenyl-diphosphate D-isomerase	AC5u0009GL001740
lactose transport in/out via proton symport	AC5u0009GL002019
levansucrase	AC5u0009GL000236
lysine decarboxylase	AC5u0009GL001169
lysylphosphatidyl-glycerol synthetase	AC5u0009GL001244
magnesium transport in/out via permease (no H+)	AC5u0009GL001488
malate dehydrogenase	AC5u0009GL001170
malolactic enzyme	AC5u0009GL001119
malolactic enzyme	AC5u0009GL001113
maltose phosphorylase	AC5u0009GL000408
maltose phosphorylase	AC5u0009GL001824
maltose transport in/out via proton symport	AC5u0009GL000409
maltose transport in/out via proton symport	AC5u0009GL001181
maltose transport in/out via proton symport	AC5u0009GL001184
maltose transport in/out via proton symport	AC5u0009GL002112
manganese transport in/out via proton symport	AC5u0009GL001302
manganese transport in/out via proton symport	AC5u0009GL001853
manganese transport via ABC system	AC5u0009GL000586
manganese transport via ABC system	AC5u0009GL000587
manganese transport via ABC system	AC5u0009GL000588
mannitol-1-phosphate 5-dehydrogenase	AC5u0009GL002062
mannose-6-phosphate isomerase	AC5u0009GL002012
melibiose transport in via symport	AC5u0009GL002019
menaquinol oxidase (7:1 protons)	AC5u0009GL000676
menaquinol oxidase (7:1 protons)	AC5u0009GL000677
menaquinol oxidase (7:1 protons)	AC5u0009GL000678
menaquinol oxidase (7:1 protons)	AC5u0009GL000679
menaquinol oxidase (7:1 protons)	AC5u0009GL000680
methaneselenol:NADP+ oxidoreductase	AC5u0009GL000798
methaneselenol:NADP+ oxidoreductase	AC5u0009GL000835
methaneselenol:NADP+ oxidoreductase	AC5u0009GL001080
methaneselenol:NADP+ oxidoreductase	AC5u0009GL001474
methenyltetrahydrofolate cyclohydrolase	AC5u0009GL000036
methionine adenosyltransferase	AC5u0009GL001046
methylenetetrahydrofolate dehydrogenase (NADP)	AC5u0009GL000036
methylthioadenosine nucleosidase	AC5u0009GL001346
mevalonate kinase	AC5u0009GL001737
mevalonate kinase (ctp)	AC5u0009GL001737
mevalonate kinase (gtp)	AC5u0009GL001737
mevalonate kinase (utp)	AC5u0009GL001737
molybdopterin molybdotransferase	AC5u0009GL000251
molybdopterin synthase catalytic subunit	AC5u0009GL000262
molybdopterin-guanine dinucleotide biosynthesis protein A	AC5u0009GL000253
myo-inositol 1-phosphatase	AC5u0009GL001052
myo-inositol 1-phosphatase	AC5u0009GL001955
myo-inositol 1-phosphatase	AC5u0009GL001379
naphthoate synthase	AC5u0009GL001767
nicotinamidase, reversible	AC5u0009GL000346
nicotinamide ribonucleotide phosphohydrolase	AC5u0009GL001278
nicotinamide-D-ribonucleotide amidohydrolase	AC5u0009GL000662
nicotinamide-D-ribonucleotide amidohydrolase	AC5u0009GL002134
nicotinate D-ribonucleotide phosphohydrolase	AC5u0009GL001278
nicotinate-nucleotide adenylyltransferase	AC5u0009GL000090
nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase	AC5u0009GL001874
nitrate reductase NADH	AC5u0009GL000245
nitrate reductase NADH	AC5u0009GL000246
nitrate reductase NADH	AC5u0009GL000247
nitrate reductase NADH	AC5u0009GL000248
nitrate reductase NADPH	AC5u0009GL000245
nitrate reductase NADPH	AC5u0009GL000246
nitrate reductase NADPH	AC5u0009GL000247
nitrate reductase NADPH	AC5u0009GL000248
nitrite transport out via proton antiport	AC5u0009GL000260
nucleoside-diphophate kinase (ATP:IDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:CDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:GDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:UDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:dADP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:dCDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:dGDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:dTDP)	AC5u0009GL000603
nucleoside-diphosphate kinase (ATP:dUDP)	AC5u0009GL000603
o-succinylbenzoate-CoA ligase	AC5u0009GL001766
ornithine carbamoyltransferase	AC5u0009GL000144
ornithine transacetylase	AC5u0009GL000606
ornithine transacetylase	AC5u0009GL001879
ornithine transport in via proton symport	AC5u0009GL000124
orotate phosphoribosyltransferase	AC5u0009GL001493
orotidine-5'-phosphate decarboxylase	AC5u0009GL001494
oxalyl-CoA decarboxylase	AC5u0009GL000698
oxalyl-CoA decarboxylase	AC5u0009GL000699
pantetheine-phosphate adenylyltransferase	AC5u0009GL001384
pantothenate kinase	AC5u0009GL000965
peptidoglycan glycosyltransferase	AC5u0009GL000841
peptidoglycan glycosyltransferase	AC5u0009GL001074
peptidoglycan glycosyltransferase	AC5u0009GL001331
peptidoglycan glycosyltransferase	AC5u0009GL001732
phosphate propanoyltransferase	AC5u0009GL001918
phosphate transport via ABC system	AC5u0009GL001313
phosphate transport via ABC system	AC5u0009GL001314
phosphate transport via ABC system	AC5u0009GL001315
phosphate transport via ABC system	AC5u0009GL001316
phosphate transport via ABC system	AC5u0009GL001317
phosphatidic acid phosphatase	AC5u0009GL000931
phosphatidic acid phosphatase	AC5u0009GL001224
phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	AC5u0009GL001332
phosphoenolpyruvate carboxykinase	AC5u0009GL001030
phosphoglucomutase	AC5u0009GL000802
phosphogluconate dehydrogenase	AC5u0009GL002017
phosphoglucosamine mutase	AC5u0009GL000987
phosphoglycerate kinase	AC5u0009GL001870
phosphoglycerate mutase	AC5u0009GL000361
phosphoglycerate mutase	AC5u0009GL000724
phosphoglycerate mutase	AC5u0009GL000888
phosphoglycerate mutase	AC5u0009GL000959
phosphoglycerate mutase	AC5u0009GL001350
phosphoglycerate mutase	AC5u0009GL001483
phosphoglycerate mutase	AC5u0009GL001908
phosphoglycolate phosphatase	AC5u0009GL002089
phosphoketolase	AC5u0009GL001624
phosphomannomutase	AC5u0009GL000802
phosphomethylpyrimidine kinase	AC5u0009GL000270
phosphomethylpyrimidine kinase	AC5u0009GL000843
phosphomethylpyrimidine kinase	AC5u0009GL001072
phosphomevalonate kinase	AC5u0009GL001739
phosphopantothenate-cysteine ligase	AC5u0009GL000026
phosphopantothenoylcysteine decarboxylase	AC5u0009GL000026
phosphopentomutase	AC5u0009GL000923
phosphopentomutase	AC5u0009GL001507
phosphopentomutase (deoxyribose)	AC5u0009GL000923
phosphopentomutase (deoxyribose)	AC5u0009GL001507
phosphoribosylaminoimidazole carboxylase	AC5u0009GL000325
phosphoribosylaminoimidazole carboxylase	AC5u0009GL000899
phosphoribosylaminoimidazole carboxylase	AC5u0009GL000900
phosphoribosylaminoimidazole synthetase	AC5u0009GL000892
phosphoribosylaminoimidazolecarboxamide formyltransferase	AC5u0009GL000890
phosphoribosylaminoimidazolesuccinocarboxamide synthase	AC5u0009GL000897
phosphoribosylformylglycinamidine synthase	AC5u0009GL000894
phosphoribosylformylglycinamidine synthase	AC5u0009GL000895
phosphoribosylglycinamide formyltransferase	AC5u0009GL000891
phosphoribosylglycinamide synthetase	AC5u0009GL000889
phosphoribosylpyrophosphate synthetase	AC5u0009GL000583
phosphoribosylpyrophosphate synthetase	AC5u0009GL001353
phosphotransacetylase	AC5u0009GL000976
polyphosphate kinase	AC5u0009GL000770
porphobilinogen synthase	AC5u0009GL001880
potassium transport via ABC system	AC5u0009GL001304
potassium transport via ABC system	AC5u0009GL001305
precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase	AC5u0009GL001883
propanal dehydrogenase (CoA-propanoylating)	AC5u0009GL001913
propanediol dehydratase	AC5u0009GL001923
propanediol dehydratase	AC5u0009GL001924
propanediol dehydratase	AC5u0009GL001925
propionate kinase	AC5u0009GL000624
propionate kinase	AC5u0009GL001911
propionate kinase	AC5u0009GL002172
purine nucleosidase (adenosine)	AC5u0009GL001662
purine nucleosidase (adenosine)	AC5u0009GL001778
purine nucleosidase (adenosine)	AC5u0009GL002084
purine nucleosidase (guanosine)	AC5u0009GL001662
purine nucleosidase (guanosine)	AC5u0009GL001778
purine nucleosidase (guanosine)	AC5u0009GL002084
purine nucleosidase (inosine)	AC5u0009GL001662
purine nucleosidase (inosine)	AC5u0009GL001778
purine nucleosidase (inosine)	AC5u0009GL002084
purine nucleosidase (xanthosine)	AC5u0009GL001662
purine nucleosidase (xanthosine)	AC5u0009GL001778
purine nucleosidase (xanthosine)	AC5u0009GL002084
purine-nucleoside phosphatase (deoxyuridine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Adenosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Deoxyadenosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Deoxyguanosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Deoxyinosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Guanosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Inosine)	AC5u0009GL001505
purine-nucleoside phosphorylase (Xanthosine)	AC5u0009GL001505
putrescine transport via ABC system	AC5u0009GL000915
putrescine transport via ABC system	AC5u0009GL002080
putrescine transport via ABC system	AC5u0009GL002081
putrescine transport via ABC system	AC5u0009GL002082
putrescine transport via ABC system	AC5u0009GL002083
pyridoxal kinase (Pyridoxal)	AC5u0009GL000270
pyridoxal kinase (Pyridoxal)	AC5u0009GL000843
pyridoxal kinase (Pyridoxal)	AC5u0009GL001072
pyridoxal kinase (Pyridoxamine)	AC5u0009GL000270
pyridoxal kinase (Pyridoxamine)	AC5u0009GL000843
pyridoxal kinase (Pyridoxamine)	AC5u0009GL001072
pyrimidine nucleosidase (uridine)	AC5u0009GL001662
pyrimidine nucleosidase (uridine)	AC5u0009GL001778
pyrimidine-nucleoside phosphorylase (cytosine)	AC5u0009GL001506
pyrimidine-nucleoside phosphorylase (thymine)	AC5u0009GL001506
pyrimidine-nucleoside phosphorylase (uracil)	AC5u0009GL001506
pyrroline-5-carboxylate reductase	AC5u0009GL000776
pyrroline-5-carboxylate reductase	AC5u0009GL001520
pyruvate dehydrogenase	AC5u0009GL001374
pyruvate dehydrogenase	AC5u0009GL001375
pyruvate dehydrogenase	AC5u0009GL001376
pyruvate dehydrogenase	AC5u0009GL001377
pyruvate kinase	AC5u0009GL001585
pyruvate kinase	AC5u0009GL000357
quinate dehydrogenase (pyrroloquinoline-quinone)	AC5u0009GL000942
riboflavin kinase	AC5u0009GL000185
riboflavin synthase	AC5u0009GL001776
riboflavin synthase	AC5u0009GL001774
ribokinase	AC5u0009GL000982
ribokinase	AC5u0009GL001057
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL000645
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL000755
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL000756
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL000828
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL001087
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL001491
ribonucleoside-diphosphate reductase (ADP)	AC5u0009GL002151
ribonucleoside-diphosphate reductase (CDP)	AC5u0009GL000755
ribonucleoside-diphosphate reductase (CDP)	AC5u0009GL000756
ribonucleoside-diphosphate reductase (GDP)	AC5u0009GL000755
ribonucleoside-diphosphate reductase (GDP)	AC5u0009GL000756
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL000645
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL000755
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL000756
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL000828
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL001087
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL001491
ribonucleoside-diphosphate reductase (UDP)	AC5u0009GL002151
ribonucleoside-triphosphate reductase (ATP)	AC5u0009GL001026
ribonucleoside-triphosphate reductase (ATP)	AC5u0009GL001728
ribonucleoside-triphosphate reductase (ATP)	AC5u0009GL001940
ribonucleoside-triphosphate reductase (CTP)	AC5u0009GL001026
ribonucleoside-triphosphate reductase (CTP)	AC5u0009GL001728
ribonucleoside-triphosphate reductase (CTP)	AC5u0009GL001940
ribonucleoside-triphosphate reductase (GTP)	AC5u0009GL001026
ribonucleoside-triphosphate reductase (GTP)	AC5u0009GL001728
ribonucleoside-triphosphate reductase (GTP)	AC5u0009GL001940
ribonucleoside-triphosphate reductase (UTP)	AC5u0009GL001026
ribonucleoside-triphosphate reductase (UTP)	AC5u0009GL001728
ribonucleoside-triphosphate reductase (UTP)	AC5u0009GL001940
ribose-5-phosphate isomerase	AC5u0009GL000731
ribosylhomocysteinase	AC5u0009GL001392
ribulose 5-phosphate 3-epimerase	AC5u0009GL000019
selenocysteine lyase	AC5u0009GL000683
selenocysteine lyase	AC5u0009GL001347
selenocysteine lyase	AC5u0009GL001760
sirohydrochlorin cobaltochelatase	AC5u0009GL001890
sirohydrochlorin dehydrogenase (NAD)	AC5u0009GL001883
sodium transport in/out via proton antiport (one H+)	AC5u0009GL000605
sodium transport in/out via proton antiport (one H+)	AC5u0009GL001214
spermidine transport via ABC system	AC5u0009GL000915
spermidine transport via ABC system	AC5u0009GL002080
spermidine transport via ABC system	AC5u0009GL002081
spermidine transport via ABC system	AC5u0009GL002082
spermidine transport via ABC system	AC5u0009GL002083
succinate-semialdehyde dehydrogenase (NAD)	AC5u0009GL001521
succinate-semialdehyde dehydrogenase (NADP)	AC5u0009GL001521
succinyl-diaminopimelate desuccinylase	AC5u0009GL000615
succinyl-diaminopimelate desuccinylase	AC5u0009GL000799
succinyl-diaminopimelate desuccinylase	AC5u0009GL001051
succinyl-diaminopimelate desuccinylase	AC5u0009GL001436
sulfite reductase (Flavodoxin)	AC5u0009GL000884
tRNA dimethylallyltransferase	AC5u0009GL000058
tetrahydropicolinate succinylase	AC5u0009GL001357
thiamine diphosphokinase	AC5u0009GL000018
thiamine-phosphate diphosphorylase	AC5u0009GL000271
thiazole phosphate synthesis	AC5u0009GL001245
thioredoxin reductase (NADPH)	AC5u0009GL000798
thioredoxin reductase (NADPH)	AC5u0009GL000835
thioredoxin reductase (NADPH)	AC5u0009GL001080
thioredoxin reductase (NADPH)	AC5u0009GL001474
thymidine kinase (ATP:thymidine)	AC5u0009GL000120
thymidine kinase (GTP:Thymidine)	AC5u0009GL000120
thymidine transport in via proton symport	AC5u0009GL001663
thymidylate synthase	AC5u0009GL001567
trans-hexaprenyltranstransferase	AC5u0009GL002178
trehalose transport in/out via proton symport	AC5u0009GL000409
trehalose transport in/out via proton symport	AC5u0009GL001181
trehalose transport in/out via proton symport	AC5u0009GL001184
trehalose transport in/out via proton symport	AC5u0009GL002112
triose-phosphate isomerase	AC5u0009GL000359
triose-phosphate isomerase	AC5u0009GL000936
triose-phosphate isomerase	AC5u0009GL001871
undecaprenol kinase	AC5u0009GL001598
undecaprenyl-diphosphatase	AC5u0009GL000275
undecaprenyl-diphosphatase	AC5u0009GL001962
undecaprenyl-diphosphate synthase	AC5u0009GL000197
uracil phosphoribosyltransferase	AC5u0009GL000115
uracil transport in via proton symport	AC5u0009GL000111
uridine kinase (ATP:Uridine)	AC5u0009GL000071
uridine kinase (GTP:Uridine)	AC5u0009GL000071
uridine kinase (ITP:Uridine)	AC5u0009GL000071
uridylate kinase (UMP)	AC5u0009GL001574
uridylate kinase (dUMP)	AC5u0009GL001574
uridylate kinase (dUMP)	AC5u0009GL000199
uroporphyrinogen methyltransferase	AC5u0009GL001891
uroporphyrinogen-III synthase	AC5u0009GL001875
uroporphyrinogen-III synthase	AC5u0009GL001891
xanthine phosphoribosyltransferase	AC5u0009GL000324
xanthine transport in via proton symport	AC5u0009GL001486
yUMP synthetase	AC5u0009GL000186
yUMP synthetase	AC5u0009GL000319
yUMP synthetase	AC5u0009GL001243
yUMP synthetase	AC5u0009GL001489
yUMP synthetase	AC5u0009GL001528
yUMP synthetase	AC5u0009GL001809
